Type ouvrage;Code ligne 1;Nom ligne 1;Propriétaire ligne 1;Etat;TENSION;Source donnée;Geo Shape;Nombre circuit;Code ligne 2;Nom ligne 2;Propriétaire ligne 2;Code ligne 3;Nom ligne 3;Propriétaire ligne 3;Code ligne 4;Nom ligne 4;Propriétaire ligne 4;Code ligne 5;Nom ligne 5;Proprietaire ligne 5;geo_point_2d
AERIEN;CARRIL61VALES;LIAISON 225kV N0 1 CARRIERES - VALESCOURT;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.4402541877, 49.2428077543], [2.4377739704, 49.2425124755], [2.4330324297, 49.242993433], [2.4293675041, 49.243948657], [2.4261478665, 49.2453661362], [2.423322815, 49.2473196136], [2.4212610915, 49.2495662761], [2.4169562134, 49.2568923631], [2.4155884722, 49.2600826941], [2.4153756619, 49.2627583529], [2.4158529406, 49.2662279369], [2.4165002684, 49.2709494402], [2.4170964719, 49.2755651166], [2.4176592484, 49.2798142408], [2.4181333084, 49.283483032], [2.4187681268, 49.288015068], [2.41913252, 49.2908636592], [2.4197402198, 49.2954192153], [2.4201946095, 49.2987212323], [2.4206689231, 49.3023324554], [2.4211542797, 49.30593737], [2.4216285384, 49.3094362691], [2.4221127947, 49.313125604], [2.4231152152, 49.3208490921], [2.4235572026, 49.3238764], [2.4238480658, 49.3260179179], [2.4245690931, 49.3313402514], [2.4251273589, 49.3354570636], [2.4255573457, 49.3388775418], [2.4259893071, 49.341817745], [2.4266481004, 49.3466809715], [2.4282169846, 49.3505534985], [2.4294946341, 49.353703942], [2.4307779747, 49.3568714236], [2.4336822269, 49.3610706887], [2.4356353078, 49.3639447893], [2.4381527571, 49.3676060396], [2.4409733916, 49.3716263876], [2.4444054405, 49.3764950313], [2.4477100831, 49.38029736], [2.452089302, 49.3826100339], [2.4526256891, 49.3873939895], [2.4543820302, 49.3911957744], [2.4568773866, 49.3954486371], [2.458457568, 49.3978455486], [2.4615230481, 49.4024983639], [2.4640833336, 49.4063826708], [2.4700156754, 49.4113600564], [2.4734743471, 49.4145712042], [2.4772572361, 49.4178582212], [2.4806142504, 49.4208366034], [2.4849321455, 49.4245215601], [2.4892359053, 49.4283393126], [2.49384527, 49.4323451383], [2.4990785028, 49.436961662], [2.5049483965, 49.4420316939], [2.5088772342, 49.445481695], [2.5133214625, 49.4494501158], [2.5176039544, 49.4530736665], [2.522086524, 49.4569859847], [2.5257997099, 49.4602256368], [2.5293433069, 49.4633199168], [2.5328167655, 49.4663414401]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.35838640560756, 2.4525148843748728
AERIEN;BIANCL61P.GR5;LIAISON 225kV N0 1 BIANCON-PLAN-DE-GRASSE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[6.8365547522, 43.595316355], [6.837879654, 43.5981561182]], ""type"": ""LineString""}";1;;;;;;;;;;;;;43.5967362366, 6.8372172031
AERIEN;MARL6L71SCHEE;LIAISON 400kV N0 1 MARLENHEIM - SCHEER;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[7.5131673311, 48.3572346279], [7.5131654225, 48.3556181927], [7.5166586783, 48.3567999096], [7.5173325478, 48.3568797419]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.35633932246953, 7.514676723022514
AERIEN;CARRIL61GOUVI;LIAISON 225kV N0 1 CARRIERES-GOUVIEUX;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.3735834722, 49.1824901226], [2.376774968, 49.1833417766], [2.3773636131, 49.1832741926]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.18297557593514, 2.3754666892649694
AERIEN;H.VINL62HELLE;LIAISON 225kV N0 2 HAUT-VINAGE-HELLEMMES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[3.1179562611, 50.6277600115], [3.1172929495, 50.6272234465]], ""type"": ""LineString""}";1;;;;;;;;;;;;;50.627491729, 3.1176246052999996
AERIEN;H.VINL61HELLE;LIAISON 225kV N0 1 HAUT-VINAGE-HELLEMMES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[3.1179562611, 50.6277600115], [3.1177940654, 50.6271989368]], ""type"": ""LineString""}";1;;;;;;;;;;;;;50.62747947415, 3.11787516325
AERIEN;.SOTEL61MOULA;LIAISON 225kV N0 1 MOULAINE - SOTEL;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[5.817276771, 49.4849821326], [5.8222377096, 49.4849610691]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.48497160085, 5.8197572403
AERIEN;VLEJUL61ZLIN7;LIAISON 225kV N0 1 LIERS - VILLEJUST - PETIT-BOIS (LE);MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.236725326, 48.6193711466], [2.2394712016, 48.6180263256]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.6186987361, 2.2380982638
AERIEN;DISTRL71GALOR;LIAISON 400kV N0 1 DISTRE - GALOREAUX (LES);MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[-0.85263654, 47.3078832321], [-0.8543485039, 47.3093191857], [-0.8547900415, 47.3095800476]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.30875958188831, -0.8536935199181809
AERIEN;CSLL8L61TAMAR;LIAISON 225kV N0 1 CASTELLE (LA) - TAMAREAU;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[3.720576436, 43.6296994861], [3.7191456498, 43.6321691008], [3.7183949623, 43.6329649908]], ""type"": ""LineString""}";1;;;;;;;;;;;;;43.631386734935326, 3.7195587958381524
AERIEN;HERMIL61LONG6;LIAISON 225kV N0 1 HERMILLON - LONGEFAN;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[6.3616681999, 45.2848175351], [6.3597883913, 45.2850422534], [6.3584246139, 45.285239281], [6.3584380704, 45.2848689386]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.28502232379735, 6.359880907095097
AERIEN;MEZE5L63PORCH;LIAISON 225kV N0 3 MEZEROLLES - PORCHEVILLE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[1.7692935544, 48.9519678501], [1.7699030377, 48.9546641406], [1.7699713592, 48.9582433335], [1.7700202344, 48.962003958], [1.7701291774, 48.9676205523], [1.7703169924, 48.9711110336], [1.7662770391, 48.9713621032], [1.763302429, 48.9715695436]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.964142706112256, 1.7691397017828947
AERIEN;P.ANDL61SAUS2;LIAISON 225kV N0 1 PRAZ-ST-ANDRE-SAUSSAZ II (LA);MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[6.5833417697, 45.2058960239], [6.5833737907, 45.2065767356]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.20623637975, 6.583357780200001
AERIEN;ABLAIL61LATEN;LIAISON 225kV N0 1 ABLAINCOURT-LATENA;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.9113889248, 49.7322636288], [2.9069369464, 49.7366909671], [2.9030854973, 49.7404945399], [2.8992880331, 49.7441940897], [2.895794518, 49.747731358], [2.8918439208, 49.7518480187], [2.8891994462, 49.7552958598], [2.8867324093, 49.7585210232], [2.8835691519, 49.7630360907], [2.8809963196, 49.7669377696], [2.8775034359, 49.7714532088], [2.8735758351, 49.7764867882], [2.8703680801, 49.7806783351], [2.8670198958, 49.7850194528], [2.8637953334, 49.7891650596], [2.8610260259, 49.7927159362]], ""type"": ""LineString""}";2;PERTAL61ZC.OM;LIAISON 225kV N0 1 LATENA - PERTAIN - CRESSY-OMENCOURT;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;49.761724198483265, 2.8853382643664562
AERIEN;TUILIL61ZSS11;LIAISON 225kV N0 1 CUBNEZAIS - SAINT-GERAUD-DE-CORPS - TUILIERES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[0.4913477103, 44.9232944319], [0.4870290743, 44.9239435924], [0.4804415713, 44.9249132466], [0.473972328, 44.9258689403], [0.469190102, 44.9265825701], [0.4638578772, 44.9273699093], [0.4583531441, 44.9281827659], [0.4529500541, 44.9289887151], [0.4469050222, 44.929880519], [0.4427096402, 44.9305011027], [0.4367625982, 44.9313766716], [0.4293253042, 44.9312021499], [0.4257021222, 44.9311200855], [0.4218597448, 44.931032757], [0.4155674248, 44.9308874724], [0.4100244816, 44.9310755564], [0.4028266264, 44.9313182961], [0.397278662, 44.9315020087], [0.3915221595, 44.9316967492], [0.3870944423, 44.931841315], [0.3824353154, 44.9319992459], [0.374997324, 44.9322436355], [0.3694389314, 44.9324292309], [0.3646121043, 44.9325905359], [0.3598691309, 44.9327472831], [0.3528817702, 44.9329756674], [0.3467922789, 44.9331764149], [0.3417482612, 44.933342261], [0.3357104871, 44.9335463026], [0.3306927515, 44.934275469], [0.3259201817, 44.9349678411], [0.3216546002, 44.9355858477], [0.3157347573, 44.9364448237], [0.309788056, 44.9373055127], [0.3045292608, 44.9380735335], [0.2997152453, 44.9387683458], [0.2941971213, 44.9395701351], [0.2876618794, 44.9389991594], [0.2808492788, 44.9383948312], [0.275906105, 44.9379566923], [0.2718227799, 44.9375979275], [0.2655437853, 44.9370354646], [0.2620588011, 44.937180278], [0.2569159095, 44.9373787287], [0.2501006312, 44.9376409311], [0.2455656832, 44.9378303602], [0.2419715536, 44.9379736465], [0.2370721639, 44.9381670654]], ""type"": ""LineString""}";2;TUILIL61ZSS11;LIAISON 225kV N0 1 CUBNEZAIS - SAINT-GERAUD-DE-CORPS - TUILIERES;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;44.93307390505182, 0.36431531834429315
AERIEN;QUINTL61SSCAL;LIAISON 225kV N0 1 QUINTES (LES)-ST-CALAIS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[0.2412554572, 47.8869680678], [0.2419236675, 47.8866308091], [0.2464456196, 47.8857373982], [0.2505304793, 47.8849318221], [0.2539885889, 47.8819519242], [0.2568604854, 47.879300385], [0.260100064, 47.8763161481], [0.2651841962, 47.8743572199], [0.2687141206, 47.8729986976], [0.2728081543, 47.871440513], [0.2776491737, 47.8690631031], [0.2824644948, 47.8666577858], [0.286762177, 47.8645509563], [0.2914064401, 47.8628860992], [0.2968316729, 47.8609085879], [0.3013776956, 47.8592400978], [0.3067632109, 47.8572666635], [0.3116389804, 47.8571344295], [0.3169543519, 47.858206201], [0.3236556264, 47.859579525], [0.3307674806, 47.861016727], [0.3363774079, 47.8621527536], [0.3429835612, 47.8628267389], [0.3513187182, 47.863660022], [0.3547069242, 47.8660507435], [0.3595053963, 47.8694248637], [0.3644672179, 47.8719704659], [0.3694173298, 47.8744948666], [0.3746515638, 47.8771550725], [0.378593353, 47.8791612202], [0.3820206774, 47.8809116791], [0.390169451, 47.8809239639], [0.3969860044, 47.8809402839], [0.4038454038, 47.8809544916], [0.4111587572, 47.8809657075], [0.4170293861, 47.8809716559], [0.4224354645, 47.8809806723], [0.4267614136, 47.8809865353], [0.431514143, 47.8809942529], [0.4361220085, 47.8820369144], [0.4422469234, 47.8834348708], [0.4468058051, 47.8844750476], [0.4530747144, 47.8859232422], [0.4580126658, 47.8861833928], [0.4634056961, 47.8864720416], [0.4689841208, 47.8877036411], [0.4745118059, 47.8889096024], [0.4814376719, 47.8904198826], [0.4857614049, 47.8913913595], [0.4926982291, 47.8929390048], [0.4988942674, 47.8942759578], [0.5046783918, 47.8957697299], [0.5115110327, 47.8970581744], [0.5172540474, 47.898307995], [0.5217571284, 47.89930538], [0.5281740716, 47.9007021254], [0.5354641483, 47.9024779159], [0.5428325829, 47.9039298887], [0.5490560128, 47.9064640277], [0.5550694141, 47.9089196004], [0.5613048811, 47.9114524383], [0.5695114515, 47.9147937544], [0.5758118865, 47.9173694129], [0.5846505879, 47.9171625736], [0.591734475, 47.9170146074], [0.5974919029, 47.9168812945], [0.6048868338, 47.9167244329], [0.6117877187, 47.9175177395], [0.6195677877, 47.9184230502], [0.6251097656, 47.9190602005], [0.6310784015, 47.9197452341], [0.6372028374, 47.9204835888], [0.6437716797, 47.9212313895], [0.6501584348, 47.9219832941], [0.6554583539, 47.9222629782], [0.6634215723, 47.9222028952], [0.6689512152, 47.9221345378], [0.6766024131, 47.9221006748], [0.6822896403, 47.9220411226], [0.6890208712, 47.9219999819], [0.6956007634, 47.9213415198], [0.7028018211, 47.920591249], [0.7088228831, 47.9199912981], [0.7157645671, 47.9192865183], [0.7224041965, 47.9186205117], [0.7268651094, 47.9182576692], [0.7282268823, 47.9181390689]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.893566509887506, 0.48091270619625587
AERIEN;BEZAUL62BLENO;LIAISON 225kV N0 2 BEZAUMONT - BLENOD;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[6.0856311024, 48.8612462668], [6.0884505342, 48.8571973491]], ""type"": ""LineString""}";2;BEZAUL62BLENO;LIAISON 225kV N0 2 BEZAUMONT - BLENOD;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;48.85922180795, 6.0870408183
AERIEN;BEZAUL62BLENO;LIAISON 225kV N0 2 BEZAUMONT - BLENOD;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[6.0856311024, 48.8612462668], [6.082751334, 48.865298519], [6.0807933739, 48.8672047693], [6.0824699198, 48.8652220771], [6.0856311024, 48.8612462668]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.86428563719778, 6.083282848937949
AERIEN;VINCEL61ZMAD6;LIAISON 225kV N0 1 LA MADELEINE - LANEUVEVILLE - VINCEY;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[6.3303817428, 48.3583195187], [6.3340582634, 48.3588941726], [6.3377059717, 48.3607165996], [6.3417749491, 48.3625946443], [6.3481622754, 48.3655191468], [6.3520333716, 48.3672907917], [6.3566448256, 48.3715104634], [6.3606986647, 48.3752622465], [6.3641918583, 48.3784588844], [6.3641643039, 48.3830359754], [6.3641714173, 48.3891887957], [6.3641604383, 48.3938319939], [6.36415584, 48.3982174972], [6.3641887117, 48.4023434333], [6.3642439972, 48.4084245825], [6.364302288, 48.4141706344], [6.364310879, 48.4165854272], [6.3643364786, 48.4214013005], [6.3643364712, 48.4261305319], [6.3643254037, 48.4296119961], [6.3643195519, 48.4315706748], [6.3642811293, 48.4378992151], [6.3642635442, 48.4432430156], [6.364271633, 48.4459882383], [6.3622209412, 48.4491745494], [6.3591024, 48.4539352489], [6.356994514, 48.457318449], [6.3539702951, 48.4620015685], [6.3520349692, 48.4650231995], [6.3492927591, 48.4692795093], [6.3476162275, 48.4718651141], [6.3448690904, 48.4768849608], [6.3432128937, 48.4804333148], [6.3406427438, 48.48584244], [6.3383901415, 48.4906292455], [6.3362551704, 48.4951642779], [6.3342150008, 48.4994687513], [6.3316332182, 48.504958865], [6.3289007155, 48.5079968811], [6.3245974713, 48.5127895112], [6.3197201458, 48.518245321], [6.3158057209, 48.5226323501], [6.3133206688, 48.5279184311], [6.3116077112, 48.5315532401], [6.3092619473, 48.5364831812], [6.3069920678, 48.5412903342], [6.3048016416, 48.5458358804], [6.3030102165, 48.5496842719], [6.3010216922, 48.553939581], [6.299655678, 48.5567541917], [6.2967968074, 48.5627901031], [6.2940694444, 48.5685143042], [6.2908348796, 48.575393214], [6.2893043699, 48.5786091534], [6.2864907201, 48.5845605958], [6.2847026952, 48.5883760059], [6.2816047888, 48.5948752353], [6.2796996796, 48.5989566029], [6.2777529627, 48.603004837], [6.2753440921, 48.6080902963], [6.2737016077, 48.6115448941], [6.2721025084, 48.6149351889], [6.2693706138, 48.620693777], [6.2657216931, 48.6242788785], [6.2613670975, 48.6285124632], [6.2577710196, 48.6320490699], [6.2548410571, 48.6349254113]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.493110156514525, 6.325735699515561
AERIEN;PRELEL61SEREI;LIAISON 225kV N0 1 PRELES (LES)-SEREIN;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[3.7366036722, 47.8851045109], [3.7394323022, 47.8863575386], [3.7406665954, 47.8860973405]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.88587480543987, 3.7386063760842325
AERIEN;CARISL62SEREI;LIAISON 225kV N0 2 CARISEY - SEREIN;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[3.8313474857, 47.9166508501], [3.8304061036, 47.9162264582]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.91643865415, 3.8308767946499995
AERIEN;CROIXL61WEPPE;LIAISON 225kV N0 1 CROIX (LA) - WEPPES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[3.1184040449, 50.7046228617], [3.11269472, 50.7039806325], [3.1092349342, 50.7058553558], [3.1051961085, 50.7080295606], [3.1015615144, 50.710517756], [3.0986269022, 50.7136302926], [3.0962028102, 50.7170777645], [3.0906629403, 50.7184695358], [3.0861077995, 50.7195949966], [3.0812118103, 50.7208443162], [3.07751419, 50.7217598032], [3.0725003392, 50.7198908436], [3.0675402229, 50.7178060966], [3.0650628074, 50.7145798556], [3.0613555568, 50.7121804622], [3.0573281232, 50.7100342271], [3.0522927987, 50.707348782], [3.0475662624, 50.7046564218], [3.0431251603, 50.7015475864], [3.0410363704, 50.6987397017], [3.0388153552, 50.6958006521], [3.036653086, 50.6928831956], [3.0346847435, 50.6902751315], [3.0325956141, 50.6883885174], [3.0306108425, 50.6859420122], [3.0270326745, 50.68293127]], ""type"": ""LineString""}";1;;;;;;;;;;;;;50.708017516248155, 3.0705354594292475
AERIEN;D.BURL62TABAR;LIAISON 225kV N0 2 (AUX3-4)DAMPIERRE-EN-BURLY-TABARDERIE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.5173158216, 47.7282599676], [2.5162262311, 47.7304705543], [2.5176649536, 47.7317355573]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.730125302800026, 2.5168473745251543
AERIEN;BRAUDL72CUBNE;LIAISON 400kV N0 2 BRAUD - CUBNEZAIS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[-0.6810439186, 45.2571158719], [-0.679510926, 45.2571020904], [-0.6750066498, 45.254785311]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.256214445935214, -0.6779601477148554
AERIEN;CHOO2L71LONNY;LIAISON 400kV N0 1 CHOOZ B - LONNY;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[4.7880123572, 50.0813835466], [4.788031372, 50.087081455], [4.7890020154, 50.0883153047], [4.7888898055, 50.088660802]], ""type"": ""LineString""}";1;;;;;;;;;;;;;50.08514808575732, 4.78816764921801
AERIEN;MAMBEL62PALEN;LIAISON 225kV N0 2 MAMBELIN-PALENTE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[6.1746242882, 47.2546095357], [6.1792118878, 47.2528602113]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.2537348735, 6.176918088000001
AERIEN;ATTAQL72MANDA;LIAISON 400kV N0 2 ATTAQUES (LES) - MANDARINS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[1.7918529861, 50.8975387202], [1.7869799847, 50.900976937], [1.7853873102, 50.9019447283]], ""type"": ""LineString""}";1;;;;;;;;;;;;;50.899782344491115, 1.7886467751136377
AERIEN;CUPERL61ZCUPE;LIAISON 225kV N0 1 CUPERLY - RECY - VESLE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[4.4199744313, 49.0536821459], [4.4191819933, 49.0540622659]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.0538722059, 4.419578212299999
AERIEN;AVELIL62HELLE;LIAISON 225kV N0 2 AVELIN - HELLEMMES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[3.1184495964, 50.6272190205], [3.1181868868, 50.6271123144]], ""type"": ""LineString""}";1;;;;;;;;;;;;;50.62716566745, 3.1183182416
AERIEN;HELLEL61ZHEL5;LIAISON 225kV N0 1 AVELIN - HAUT-VINAGE - HELLEMMES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[3.1184495964, 50.6272190205], [3.1179570267, 50.6271404065]], ""type"": ""LineString""}";1;;;;;;;;;;;;;50.6271797135, 3.1182033115500003
AERIEN;MORBRL62ZLAN8;LIAISON 225kV N0 2 LANGLOIS - MORBRAS - VILLEVAUDE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.6464848907, 48.7801070553], [2.6459402287, 48.7821893963], [2.6460170148, 48.7849183384], [2.6461076095, 48.7878173821], [2.6460756888, 48.791110773], [2.6457191405, 48.7937134606], [2.6473210297, 48.7963785487], [2.6522384086, 48.7994013988], [2.6563967752, 48.8019918727], [2.6603477292, 48.804508879], [2.6638940485, 48.8066917932], [2.6676725022, 48.8090388817], [2.6697071883, 48.8102541261], [2.6689159902, 48.8132720425], [2.6682188789, 48.8175474449], [2.6670846141, 48.8217829676], [2.6659303099, 48.825935743], [2.6649324483, 48.828808114], [2.6643954364, 48.8316153009], [2.6633269648, 48.8354785559], [2.6621825667, 48.8396789446], [2.6615192311, 48.8417508874]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.80978840161504, 2.6588994136023056
AERIEN;CHEVIL61V.GEO;LIAISON 225kV N0 1 CHEVILLY - VILLENEUVE-ST-GEORGES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[2.366016381, 48.7743224089], [2.3673639308, 48.7737332598], [2.3688142116, 48.7726347131], [2.3703544966, 48.7713988749], [2.3718187602, 48.7702561548], [2.3732929934, 48.7690730555], [2.3766608613, 48.7681363958]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.7709373805005, 2.3712057720551973
AERIEN;REVIGL71VIGY;LIAISON 400kV N0 1 REVIGNY - VIGY;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[6.1252368641, 48.8648198375], [6.1301717545, 48.8669624366], [6.1360405138, 48.8695196231], [6.1417123917, 48.8719916794], [6.1446750778, 48.8747803972], [6.1488411725, 48.8786912404], [6.1535531779, 48.8831311553], [6.1582310587, 48.8875375278], [6.163362653, 48.8923854276], [6.1688895845, 48.8975924581], [6.1745540699, 48.9029090818], [6.178731596, 48.9068419538], [6.1846125081, 48.9123593461], [6.1894922679, 48.9174081096], [6.1937821508, 48.9218882248], [6.1986958918, 48.9269707989], [6.2020685675, 48.9304833982], [6.2026210957, 48.9349965123], [6.2029991102, 48.9389806316], [6.2034780308, 48.9440032936], [6.2039394777, 48.9487653943], [6.2042692443, 48.9521179707], [6.2045323056, 48.9548118355], [6.2047670735, 48.9574010728], [6.2051000507, 48.9608498839], [6.2055074622, 48.9651066684], [6.205848177, 48.9686118898], [6.2058559459, 48.9736776048], [6.2058710569, 48.9782661117], [6.205873374, 48.9833319609], [6.20588606, 48.9871483666], [6.2107999494, 48.9900362274], [6.2148903864, 48.9924032635], [6.2192758528, 48.9949558099], [6.2240376441, 48.9969319995], [6.2292764645, 48.9991183741], [6.2354232756, 49.0020377593], [6.2407148295, 49.0045479973], [6.2458955369, 49.007005139], [6.2518850969, 49.0098523913], [6.2574681651, 49.0124692383], [6.2603731191, 49.0164401593], [6.262966492, 49.0199955026], [6.2649197323, 49.0227025293], [6.2666016086, 49.0253125551], [6.268532742, 49.0282720847], [6.2703059418, 49.031000155], [6.2720680681, 49.0337689624], [6.2731796337, 49.0363970524], [6.2752096405, 49.0413201872], [6.2773190832, 49.0463679696], [6.2791233397, 49.0507194086], [6.2816971336, 49.0568190175], [6.2841419274, 49.062731272], [6.2865227144, 49.068488669], [6.288350819, 49.0728896212], [6.2903576591, 49.0775832375]], ""type"": ""LineString""}";2;BEZAUL61ZPELT;LIAISON 225kV N0 1 BEZAUMONT - PELTRE - VIGY;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;48.966216170747785, 6.214055970364406
AERIEN;G.BANL63GIVOR;LIAISON 225kV N0 3 GIVORS - GIVORS-BANS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[4.7865141605, 45.5720849772], [4.7857157393, 45.5730438623], [4.7838391404, 45.5748860037], [4.7829286481, 45.5753846171], [4.7826188612, 45.5755624651], [4.78234908, 45.5757081533], [4.7822134842, 45.5755995164]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.574106057604816, 4.78449405592351
AERIEN;DOMLOL62ZSSL7;LIAISON 225kV N0 2 BELLE-EPINE - DOMLOUP - ST-LAURENT;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[-1.5871116937, 48.1199982918], [-1.5888795074, 48.1211390258]], ""type"": ""LineString""}";1;;;;;;;;;;;;;48.120568658799996, -1.58799560055
